employee_id,fullname,directorate,position,grade,tgv_name,tv_name,baseline_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP100415,Hadi Lukman,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,80.96
EMP101941,Hana Halim Wijaya,HR & Corp Affairs,Data Analyst,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,79.26,79.26,80.94
EMP101941,Hana Halim Wijaya,HR & Corp Affairs,Data Analyst,IV,Context & Experience,Education & Years of Service,100,70,70,80.94
EMP101941,Hana Halim Wijaya,HR & Corp Affairs,Data Analyst,IV,Cognitive & Personality Profile,IQ Score,109,94.50,94.50,80.94
EMP101941,Hana Halim Wijaya,HR & Corp Affairs,Data Analyst,IV,Behavioral Profile,Top 5 Strengths,100,80,80,80.94
EMP101325,Gita Tri Siregar,Commercial,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,100,100,80.89
EMP101325,Gita Tri Siregar,Commercial,Supply Planner,IV,Context & Experience,Education & Years of Service,100,70,70,80.89
EMP101325,Gita Tri Siregar,Commercial,Supply Planner,IV,Cognitive & Personality Profile,IQ Score,109,74.31,74.31,80.89
EMP101325,Gita Tri Siregar,Commercial,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,79.26,79.26,80.89
EMP101661,Adit Yulianto,Commercial,Finance Officer,V,Context & Experience,Education & Years of Service,100,70,70,80.85
EMP100710,Adi Wijaya,Technology,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.85
EMP100710,Adi Wijaya,Technology,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,70,70,80.85
EMP100710,Adi Wijaya,Technology,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,80.85
EMP101661,Adit Yulianto,Commercial,Finance Officer,V,Cognitive & Personality Profile,IQ Score,109,73.39,73.39,80.85
EMP101661,Adit Yulianto,Commercial,Finance Officer,V,Behavioral Profile,Top 5 Strengths,100,80,80,80.85
EMP100710,Adi Wijaya,Technology,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,73.39,73.39,80.85
EMP101661,Adit Yulianto,Commercial,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,80.85
EMP100853,Umar Zulfikar,Commercial,Data Analyst,V,Context & Experience,Education & Years of Service,100,85,85,80.83
EMP100853,Umar Zulfikar,Commercial,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,76.66,76.66,80.83
EMP100853,Umar Zulfikar,Commercial,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,80,80,80.83
EMP100853,Umar Zulfikar,Commercial,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,81.65,81.65,80.83
EMP101816,Rani Anugrah Zulfikar,Technology,Brand Executive,III,Context & Experience,Education & Years of Service,100,85,85,80.78
EMP101816,Rani Anugrah Zulfikar,Technology,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,81.65,81.65,80.78
EMP101816,Rani Anugrah Zulfikar,Technology,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.78
EMP101816,Rani Anugrah Zulfikar,Technology,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,76.47,76.47,80.78
EMP101066,Novi Hartanto,Technology,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,95.06,95.06,80.76
EMP101066,Novi Hartanto,Technology,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,80.76
EMP101066,Novi Hartanto,Technology,Supply Planner,III,Context & Experience,Education & Years of Service,100,70,70,80.76
EMP101066,Novi Hartanto,Technology,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.76
EMP100177,Rama Mahardika Wijaya,Commercial,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,80,80,80.74
EMP100177,Rama Mahardika Wijaya,Commercial,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,78.90,78.90,80.74
EMP100177,Rama Mahardika Wijaya,Commercial,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,94.06,94.06,80.74
EMP100177,Rama Mahardika Wijaya,Commercial,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,70,70,80.74
EMP101585,Yoga Hasibuan,Commercial,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.67
EMP101585,Yoga Hasibuan,Commercial,Data Analyst,III,Context & Experience,Education & Years of Service,100,90,90,80.67
EMP101585,Yoga Hasibuan,Commercial,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,89.91,89.91,80.67
EMP101585,Yoga Hasibuan,Commercial,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,62.77,62.77,80.67
EMP101358,Kurnia Maulana,Commercial,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,80,80,80.63
EMP101358,Kurnia Maulana,Commercial,Supply Planner,IV,Context & Experience,Education & Years of Service,100,70,70,80.63
EMP101358,Kurnia Maulana,Commercial,Supply Planner,IV,Cognitive & Personality Profile,IQ Score,109,99.08,99.08,80.63
EMP101358,Kurnia Maulana,Commercial,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,73.43,73.43,80.63
EMP101513,Ayu Gunawan,Commercial,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,80.59
EMP101513,Ayu Gunawan,Commercial,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,72.37,72.37,80.59
EMP101513,Ayu Gunawan,Commercial,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,80.59
EMP101513,Ayu Gunawan,Commercial,Finance Officer,IV,Context & Experience,Education & Years of Service,100,70,70,80.59
EMP101308,Prasetyo Saputra,Commercial,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,81.65,81.65,80.56
EMP101308,Prasetyo Saputra,Commercial,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,90.59,90.59,80.56
EMP101308,Prasetyo Saputra,Commercial,Supply Planner,III,Context & Experience,Education & Years of Service,100,70,70,80.56
EMP101308,Prasetyo Saputra,Commercial,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.56
EMP101335,Tania Kusuma,Technology,Brand Executive,IV,Context & Experience,Education & Years of Service,100,70,70,80.53
EMP101335,Tania Kusuma,Technology,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,71.37,71.37,80.53
EMP101335,Tania Kusuma,Technology,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,80.53
EMP101335,Tania Kusuma,Technology,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,80.73,80.73,80.53
EMP101539,Intan Wijaya Ridwan,Technology,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,80.49
EMP101539,Intan Wijaya Ridwan,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,80.49
EMP101539,Intan Wijaya Ridwan,Technology,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,58.96,58.96,80.49
EMP101539,Intan Wijaya Ridwan,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,80.49
EMP101244,Evi Indrawan,Commercial,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,80.44
EMP101244,Evi Indrawan,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,74.31,74.31,80.44
EMP101244,Evi Indrawan,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,77.46,77.46,80.44
EMP101244,Evi Indrawan,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,70,70,80.44
EMP100078,Indra Anggara,Technology,Supply Planner,V,Context & Experience,Education & Years of Service,100,70,70,80.38
EMP100078,Indra Anggara,Technology,Supply Planner,V,Behavioral Profile,Top 5 Strengths,100,80,80,80.38
EMP100078,Indra Anggara,Technology,Supply Planner,V,Cognitive & Personality Profile,IQ Score,109,77.06,77.06,80.38
EMP100078,Indra Anggara,Technology,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,94.44,94.44,80.38
EMP101612,Tania Situmorang,Commercial,Supply Planner,V,Behavioral Profile,Top 5 Strengths,100,80,80,80.26
EMP101612,Tania Situmorang,Commercial,Supply Planner,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,80.26
EMP101612,Tania Situmorang,Commercial,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,71.05,71.05,80.26
EMP101612,Tania Situmorang,Commercial,Supply Planner,V,Context & Experience,Education & Years of Service,100,70,70,80.26
EMP101387,Zahra Wibowo,Technology,Supply Planner,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,80.22
EMP101387,Zahra Wibowo,Technology,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,70.86,70.86,80.22
EMP101387,Zahra Wibowo,Technology,Supply Planner,V,Context & Experience,Education & Years of Service,100,70,70,80.22
EMP101387,Zahra Wibowo,Technology,Supply Planner,V,Behavioral Profile,Top 5 Strengths,100,80,80,80.22
EMP101165,Kartika Iqbal Gunawan,Technology,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,94.48,94.48,80.16
EMP101165,Kartika Iqbal Gunawan,Technology,Finance Officer,III,Context & Experience,Education & Years of Service,100,70,70,80.16
EMP101165,Kartika Iqbal Gunawan,Technology,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.16
EMP101165,Kartika Iqbal Gunawan,Technology,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,76.15,76.15,80.16
EMP100214,Oktavia Subekti,HR & Corp Affairs,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,80,80,80.14
EMP100214,Oktavia Subekti,HR & Corp Affairs,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,70,70,80.14
EMP100214,Oktavia Subekti,HR & Corp Affairs,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,80.14
EMP100214,Oktavia Subekti,HR & Corp Affairs,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,70.54,70.54,80.14
EMP101830,Umar Setiawan,Technology,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,77.07,77.07,80.12
EMP101830,Umar Setiawan,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,80,80,80.12
EMP101830,Umar Setiawan,Technology,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,73.39,73.39,80.12
EMP101830,Umar Setiawan,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,90,90,80.12
EMP101958,Hadi Utama Hidayat,Commercial,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.10
EMP101958,Hadi Utama Hidayat,Commercial,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,80.10
EMP101958,Hadi Utama Hidayat,Commercial,Finance Officer,III,Context & Experience,Education & Years of Service,100,70,70,80.10
EMP101958,Hadi Utama Hidayat,Commercial,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,70.38,70.38,80.10
EMP100320,Budi Hartanto,Technology,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,79.26,79.26,80.02
EMP100320,Budi Hartanto,Technology,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,80.02
EMP100320,Budi Hartanto,Technology,Finance Officer,IV,Context & Experience,Education & Years of Service,100,70,70,80.02
EMP100320,Budi Hartanto,Technology,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,90.83,90.83,80.02
EMP100072,Nugroho Hartanto,Commercial,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,90.23,90.23,80.01
EMP100072,Nugroho Hartanto,Commercial,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,80,80,80.01
EMP100072,Nugroho Hartanto,Commercial,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,79.82,79.82,80.01
EMP100072,Nugroho Hartanto,Commercial,Finance Officer,III,Context & Experience,Education & Years of Service,100,70,70,80.01
EMP101405,Putri Purnama,HR & Corp Affairs,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,79.99
EMP100433,Dian Ridwan,Technology,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,86.47,86.47,79.99
EMP101405,Putri Purnama,HR & Corp Affairs,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,54.97,54.97,79.99
EMP100433,Dian Ridwan,Technology,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.99
EMP101405,Putri Purnama,HR & Corp Affairs,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,80,80,79.99
EMP100433,Dian Ridwan,Technology,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,83.49,83.49,79.99
EMP100433,Dian Ridwan,Technology,Finance Officer,IV,Context & Experience,Education & Years of Service,100,70,70,79.99
EMP101405,Putri Purnama,HR & Corp Affairs,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,85,85,79.99
EMP100265,Citra Yulianto,Technology,Finance Officer,III,Context & Experience,Education & Years of Service,100,70,70,79.89
EMP100265,Citra Yulianto,Technology,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,83.49,83.49,79.89
EMP100265,Citra Yulianto,Technology,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,100,100,79.89
EMP100265,Citra Yulianto,Technology,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,66.05,66.05,79.89
EMP100196,Kurnia Situmorang,Commercial,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,69.41,69.41,79.85
EMP100196,Kurnia Situmorang,Commercial,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,79.85
EMP100196,Kurnia Situmorang,Commercial,Data Analyst,V,Context & Experience,Education & Years of Service,100,70,70,79.85
EMP100196,Kurnia Situmorang,Commercial,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,80,80,79.85
EMP100537,Iman Yulianto,HR & Corp Affairs,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,77.46,77.46,79.80
EMP100537,Iman Yulianto,HR & Corp Affairs,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,91.74,91.74,79.80
EMP100537,Iman Yulianto,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,70,70,79.80
EMP100537,Iman Yulianto,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,80,80,79.80
EMP100861,Yoga Putra,HR & Corp Affairs,Finance Officer,IV,Context & Experience,Education & Years of Service,100,90,90,79.74
EMP100861,Yoga Putra,HR & Corp Affairs,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,84.40,84.40,79.74
EMP100861,Yoga Putra,HR & Corp Affairs,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.74
EMP100861,Yoga Putra,HR & Corp Affairs,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,64.56,64.56,79.74
EMP101878,Teguh Herlambang,Commercial,Finance Officer,IV,Context & Experience,Education & Years of Service,100,70,70,79.72
EMP101878,Teguh Herlambang,Commercial,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.72
EMP101878,Teguh Herlambang,Commercial,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,90.90,90.90,79.72
EMP101878,Teguh Herlambang,Commercial,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,79.72
EMP101718,Intan Kurniawan,HR & Corp Affairs,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.67
EMP101718,Intan Kurniawan,HR & Corp Affairs,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,85.19,85.19,79.67
EMP101718,Intan Kurniawan,HR & Corp Affairs,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,83.49,83.49,79.67
EMP101718,Intan Kurniawan,HR & Corp Affairs,HRBP,IV,Context & Experience,Education & Years of Service,100,70,70,79.67
EMP101621,Citra Lukman,Commercial,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.64
EMP101621,Citra Lukman,Commercial,Brand Executive,IV,Context & Experience,Education & Years of Service,100,70,70,79.64
EMP101621,Citra Lukman,Commercial,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,84.16,84.16,79.64
EMP101621,Citra Lukman,Commercial,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,84.40,84.40,79.64
EMP100290,Ahmad Mahardika Firmansyah,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,70,70,79.59
EMP100290,Ahmad Mahardika Firmansyah,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,90.37,90.37,79.59
EMP100290,Ahmad Mahardika Firmansyah,HR & Corp Affairs,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.59
EMP100290,Ahmad Mahardika Firmansyah,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,77.98,77.98,79.59
EMP100738,Ahmad Halim,Commercial,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,68.30,68.30,79.58
EMP100738,Ahmad Halim,Commercial,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,79.58
EMP100738,Ahmad Halim,Commercial,Supply Planner,III,Context & Experience,Education & Years of Service,100,70,70,79.58
EMP100738,Ahmad Halim,Commercial,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,80,80,79.58
EMP100490,Cahyo Suharto,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,70,70,79.57
EMP100490,Cahyo Suharto,Commercial,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.57
EMP100490,Cahyo Suharto,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,94.88,94.88,79.57
EMP100490,Cahyo Suharto,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,73.39,73.39,79.57
EMP100094,Nadia Utama Yulianto,Technology,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,87.16,87.16,79.56
EMP100094,Nadia Utama Yulianto,Technology,Brand Executive,III,Context & Experience,Education & Years of Service,100,70,70,79.56
EMP100094,Nadia Utama Yulianto,Technology,Brand Executive,III,Core Competencies,Average of 10 Pillars,3.46938775510204,81.07,81.07,79.56
EMP100094,Nadia Utama Yulianto,Technology,Brand Executive,III,Behavioral Profile,Top 5 Strengths,100,80,80,79.56
EMP100424,Valdo Ramadhan,Commercial,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,80,80,79.48
EMP100424,Valdo Ramadhan,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,70,70,79.48
EMP100424,Valdo Ramadhan,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,81.67,81.67,79.48
EMP100424,Valdo Ramadhan,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,86.24,86.24,79.48
EMP101949,Nugroho Dharma Indrawan,Technology,Supply Planner,V,Context & Experience,Education & Years of Service,100,90,90,79.40
